N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,M0P0,M0P1,M1P0,M1P1,target
0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,0.5000000000000001,0.5,0.5,0.5,0.0,0.0,1
0.5,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.4999999999999999,0.0,0.49999999999999994,0.0,0.4999999999999999,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1
0.5,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.5,0.5,0.0,0.5,1
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5000000000000001,0.5,0.0,0.0,0.5,0.0,1
0.5,0.0,0.0,0.49999999999999994,0.49999999999999994,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.9999999999999999,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1
0.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,0.0,0.5000000000000001,0.0,0.5,0.0,0.0,0.5,1
0.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1
0.5,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.9999999999999999,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1
0.5,1.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.5,0.5,0.5,0.5,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0
0.5,0.5,0.0,0.0,0.49999999999999994,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0
0.5,0.5,0.0,0.9999999999999998,0.0,0.0,0.4999999999999999,0.5,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.5,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5000000000000001,1.0,0.0,0.0,0.0,0.5,0
0.5,0.5,0.0,0.49999999999999994,0.49999999999999994,0.5,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.5,0.5000000000000001,0.0,1.0,1.0,0.0,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.5,0.0,0
1.0,0.5,0.0,0.9999999999999998,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0
1.0,0.5,1.0,0.0,0.49999999999999994,0.5,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.5,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.49999999999999994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0
0.0,0.0,1.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.9999999999999999,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.9999999999999998,0.49999999999999994,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.5,0
0.5,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0
0.5,0.5,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.5,0.0,0.5,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.5,0.0,0.5,0.9999999999999999,0.0,0.0,0.0,0.4999999999999999,0.5,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0
0.5,0.5,0.0,0.9999999999999998,0.0,0.5,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.5,0.5,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.49999999999999994,0.0,0.4999999999999999,1.0,0.5000000000000001,0.0,0.5,0.5,0.5,0.0,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.5,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.5,0.5,0
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,1.0,0.5,0.5,0.5,0.9999999999999999,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0
0.5,0.5,0.0,0.0,0.49999999999999994,0.5,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.5,0.5,0.5,0.5,0.0,0
0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.9999999999999998,1.0,0.0,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.49999999999999994,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.5,0.5,0.0,0.0,0
0.0,0.5,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.4999999999999999,0.5,0.49999999999999994,0.0,0.4999999999999999,0.5,1.0,0.5,0.5,0.5,0.9999999999999999,0.0,0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4999999999999999,0.5,0.49999999999999994,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.5,0.0,0
0.0,0.0,0.0,0.9999999999999998,0.0,1.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0
0.0,0.5,0.0,0.9999999999999998,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.5,0.5,0.0,0.0,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.5,0.5,0.0,0.0,0
0.5,0.0,0.0,0.9999999999999998,0.49999999999999994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.5,0.0,0.49999999999999994,0.0,0.5,0.4999999999999999,0.5,0.0,0.0,0.49999999999999994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5000000000000001,1.0,0.5,0.5,0.0,0.0,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.0,0
0.5,0.5,0.0,0.49999999999999994,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0
0.0,0.0,0.0,0.9999999999999998,0.49999999999999994,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.5,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.5,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.5,0.5,0.5,0.5,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4999999999999999,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0
0.5,0.5,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5000000000000001,0.0,0.0,0.0,0.5,0.0,0
0.0,0.5,0.0,0.49999999999999994,0.0,0.5,0.4999999999999999,0.5,0.4999999999999999,0.0,0.49999999999999994,0.0,0.9999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,1.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0
1.0,0.0,0.0,0.49999999999999994,0.49999999999999994,0.5,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5000000000000001,0.5,0.0,0.0,0.5,0.0,0
0.5,0.0,0.0,0.9999999999999998,0.49999999999999994,0.0,0.0,0.0,0.9999999999999999,0.5,0.49999999999999994,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5000000000000001,0.5,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,0.5,0.5,0.0,0.5,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.4999999999999999,0.0,0.4999999999999999,0.5,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0
1.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.5,0
0.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
0.0,0.0,0.0,0.0,0.49999999999999994,0.5,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5000000000000001,0.5,0.5,0.5,0.0,0.5,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,1.0,1.0,0.0,0.5,0
1.0,1.0,0.0,0.49999999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
0.5,0.0,0.0,0.49999999999999994,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.5,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0
1.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.9999999999999999,0.0,0.5000000000000001,0.5,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
1.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.4999999999999999,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5,0.0,0.49999999999999994,0.49999999999999994,0.5,0.4999999999999999,1.0,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.5,0.0,0.9999999999999998,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.9999999999999999,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.49999999999999994,0.0,0.0,0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.5,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.5,0.4999999999999999,0.0,0.49999999999999994,0.0,0.0,0.5,0.5000000000000001,0.5,0.5,0.5,0.0,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.49999999999999994,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0
0.0,0.5,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0
0.5,0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.9999999999999999,0.5,0.5000000000000001,0.0,0.5,0.5,0.0,0.0,0
0.5,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9999999999999999,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.0,0.5,0.5,0.5,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0
0.5,0.5,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.9999999999999998,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.9999999999999998,0.49999999999999994,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
0.5,0.0,0.0,0.9999999999999998,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5000000000000001,0.5,0.0,0.0,0.0,0.5,0
0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4999999999999999,0.0,0.49999999999999994,0.0,0.4999999999999999,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0
0.5,0.5,0.0,0.9999999999999998,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,0
0.5,0.0,0.0,0.49999999999999994,0.49999999999999994,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.9999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0
0.5,0.5,0.0,0.49999999999999994,0.49999999999999994,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4999999999999999,1.0,0.5000000000000001,0.0,0.5,0.5,0.5,0.5,0
0.0,0.5,0.0,0.9999999999999998,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.9999999999999999,0.0,0
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.5,0
1.0,0.0,0.0,0.9999999999999998,0.0,0.5,0.4999999999999999,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.5,0.5,0.0,0.0,0
1.0,0.5,0.0,0.49999999999999994,0.0,0.5,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.9999999999999999,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0
0.5,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,0.5,0.5,0.5,0.0,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5000000000000001,0.0,0.5,0.5,0.0,0.5,0
1.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.5,0.49999999999999994,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.49999999999999994,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.49999999999999994,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.5,0.4999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5000000000000001,0.0,0.5,0.5,0.0,0.5,0
0.5,0.0,0.0,0.49999999999999994,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.49999999999999994,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.5000000000000001,0.5,0.5,0.5,0.0,0.5,0
0.5,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.5,0.5,0.0,0.0,0
0.5,0.5,0.0,0.9999999999999998,0.49999999999999994,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5000000000000001,0.5,0.0,0.0,0.5,0.0,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.5,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0
0.5,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,1.0,0.5000000000000001,0.5,0.5,0.5,0.0,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.5,0
0.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,0.5000000000000001,0.0,0.5,0.5,0.0,0.5,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4999999999999999,0.0,0.0,0.0,0.4999999999999999,1.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.0,0
0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4999999999999999,0.5,0.0,0.0,0.0,0.5,0.5000000000000001,0.5,0.0,0.0,0.5,0.5,0
0.0,0.5,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.4999999999999999,0.5,0.5000000000000001,0.0,0.0,0.0,0.5,0.5,0
0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.5,0.5000000000000001,0.5,0.5,0.5,0.0,0.0,0
0.5,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.49999999999999994,0.0,0.9999999999999999,0.0,0.5000000000000001,0.5,0.0,0.0,0.0,0.0,0
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5000000000000001,0.5,0.5,0.5,0.0,0.0,0
